FPR;Precision
0.042;0.029
0.042;0.029
0.042;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.041;0.029
0.04;0.029
0.04;0.029
0.04;0.029
0.04;0.029
0.04;0.029
0.04;0.029
0.04;0.029
0.04;0.029
0.04;0.029
0.04;0.029
0.04;0.029
0.04;0.029
0.04;0.029
0.04;0.029
0.04;0.03
0.04;0.03
0.04;0.03
0.04;0.03
0.04;0.03
0.04;0.03
0.04;0.03
0.04;0.03
0.04;0.03
0.04;0.03
0.04;0.03
0.04;0.03
0.04;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.03
0.039;0.031
0.039;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.038;0.031
0.037;0.031
0.037;0.031
0.037;0.031
0.037;0.031
0.037;0.031
0.037;0.031
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.037;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.032
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.036;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.033
0.035;0.034
0.033;0.036
0.031;0.037
0.03;0.039
0.028;0.041
0.027;0.043
0.026;0.044
0.025;0.045
0.024;0.047
0.024;0.048
0.023;0.05
0.022;0.051
0.021;0.053
0.021;0.054
0.02;0.055
0.02;0.057
0.019;0.058
0.019;0.059
0.019;0.06
0.018;0.061
0.018;0.063
0.018;0.064
0.017;0.065
0.017;0.065
0.017;0.067
0.016;0.068
0.016;0.069
0.016;0.07
0.016;0.07
0.015;0.072
0.015;0.073
0.015;0.073
0.015;0.075
0.014;0.075
0.014;0.076
0.014;0.077
0.014;0.078
0.014;0.079
0.014;0.08
0.013;0.08
0.013;0.08
0.013;0.081
0.013;0.082
0.013;0.083
0.013;0.083
0.013;0.084
0.013;0.085
0.012;0.085
0.012;0.086
0.012;0.087
0.012;0.088
0.012;0.088
0.012;0.089
0.012;0.089
0.012;0.089
0.012;0.09
0.012;0.09
0.011;0.091
0.011;0.092
0.011;0.092
0.011;0.094
0.011;0.094
0.011;0.095
0.011;0.096
0.011;0.096
0.011;0.097
0.011;0.097
0.01;0.098
0.01;0.098
0.01;0.099
0.01;0.1
0.01;0.101
0.01;0.102
0.01;0.102
0.01;0.103
0.01;0.103
0.01;0.104
0.01;0.104
0.01;0.105
0.01;0.107
0.009;0.108
0.009;0.108
0.009;0.108
0.009;0.109
0.009;0.11
0.009;0.111
0.009;0.112
0.009;0.112
0.009;0.113
0.009;0.114
0.009;0.114
0.009;0.115
0.009;0.115
0.009;0.115
0.009;0.116
0.009;0.116
0.009;0.116
0.009;0.117
0.009;0.118
0.009;0.118
0.008;0.119
0.008;0.119
0.008;0.12
0.008;0.12
0.008;0.121
0.008;0.121
0.008;0.122
0.008;0.122
0.008;0.123
0.008;0.123
0.008;0.123
0.008;0.124
0.008;0.124
0.008;0.125
0.008;0.125
0.008;0.126
0.008;0.126
0.008;0.126
0.008;0.126
0.008;0.127
0.008;0.128
0.008;0.129
0.008;0.129
0.008;0.13
0.008;0.13
0.008;0.131
0.007;0.132
0.007;0.132
0.007;0.133
0.007;0.134
0.007;0.133
0.007;0.133
0.007;0.133
0.007;0.133
0.007;0.134
0.007;0.134
0.007;0.134
0.007;0.135
0.007;0.136
0.007;0.136
0.007;0.136
0.007;0.136
0.007;0.137
0.007;0.137
0.007;0.137
0.007;0.138
0.007;0.138
0.007;0.139
0.007;0.139
0.007;0.139
0.007;0.14
0.007;0.141
0.007;0.141
0.007;0.142
0.007;0.142
0.007;0.142
0.007;0.143
0.007;0.143
0.007;0.143
0.007;0.144
0.007;0.144
0.007;0.145
0.007;0.145
0.007;0.145
0.007;0.146
0.007;0.146
0.007;0.147
0.007;0.147
0.006;0.148
0.006;0.148
0.006;0.149
0.006;0.15
0.006;0.151
0.006;0.151
0.006;0.151
0.006;0.152
0.006;0.152
0.006;0.152
0.006;0.152
0.006;0.153
0.006;0.153
0.006;0.153
0.006;0.153
0.006;0.153
0.006;0.153
0.006;0.154
0.006;0.155
0.006;0.156
0.006;0.156
0.006;0.156
0.006;0.156
0.006;0.157
0.006;0.157
0.006;0.158
0.006;0.158
0.006;0.159
0.006;0.16
0.006;0.16
0.006;0.16
0.006;0.16
0.006;0.16
0.006;0.16
0.006;0.16
0.006;0.161
0.006;0.161
0.006;0.162
0.006;0.162
0.006;0.162
0.006;0.162
0.006;0.163
0.006;0.164
0.006;0.164
0.006;0.164
0.006;0.164
0.006;0.165
0.006;0.165
0.006;0.165
0.006;0.166
0.006;0.166
0.006;0.167
0.006;0.168
0.006;0.168
0.006;0.168
0.006;0.168
0.006;0.168
0.006;0.168
0.006;0.168
0.006;0.169
0.005;0.17
0.005;0.171
0.005;0.172
0.005;0.172
0.005;0.172
0.005;0.173
0.005;0.173
0.005;0.174
0.005;0.174
0.005;0.175
0.005;0.176
0.005;0.176
0.005;0.177
0.005;0.177
0.005;0.178
0.005;0.178
0.005;0.179
0.005;0.179
0.005;0.179
0.005;0.18
0.005;0.18
0.005;0.18
0.005;0.18
0.005;0.18
0.005;0.18
0.005;0.18
0.005;0.18
0.005;0.18
0.005;0.181
0.005;0.181
0.005;0.182
0.005;0.183
0.005;0.183
0.005;0.184
0.005;0.185
0.005;0.185
0.005;0.186
0.005;0.186
0.005;0.186
0.005;0.186
0.005;0.186
0.005;0.186
0.005;0.187
0.005;0.188
0.005;0.188
0.005;0.188
0.005;0.189
0.005;0.189
0.005;0.19
0.005;0.19
0.005;0.19
0.005;0.192
0.005;0.192
0.005;0.192
0.005;0.193
0.005;0.193
0.005;0.193
0.005;0.194
0.005;0.194
0.005;0.195
0.005;0.195
0.005;0.195
0.005;0.195
0.005;0.197
0.005;0.197
0.005;0.197
0.005;0.198
0.005;0.198
0.005;0.198
0.005;0.198
0.005;0.198
0.005;0.198
0.005;0.198
0.005;0.198
0.005;0.198
0.005;0.199
0.005;0.199
0.005;0.199
0.005;0.199
0.005;0.199
0.005;0.199
0.005;0.199
0.005;0.199
0.005;0.199
0.005;0.2
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.201
0.004;0.202
0.004;0.202
0.004;0.202
0.004;0.203
0.004;0.203
0.004;0.204
0.004;0.204
0.004;0.204
0.004;0.205
0.004;0.205
0.004;0.205
0.004;0.205
0.004;0.206
0.004;0.206
0.004;0.206
0.004;0.206
0.004;0.206
0.004;0.206
0.004;0.206
0.004;0.206
0.004;0.206
0.004;0.206
0.004;0.206
0.004;0.208
0.004;0.209
0.004;0.21
0.004;0.21
0.004;0.212
0.004;0.212
0.004;0.212
0.004;0.212
0.004;0.213
0.004;0.213
0.004;0.213
0.004;0.215
0.004;0.215
0.004;0.215
0.004;0.215
0.004;0.215
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.216
0.004;0.217
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.218
0.004;0.219
0.004;0.219
0.004;0.219
0.004;0.22
0.004;0.22
0.004;0.22
0.004;0.22
0.004;0.22
0.004;0.22
0.004;0.22
0.004;0.22
0.004;0.22
0.004;0.22
0.004;0.22
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.221
0.004;0.222
0.004;0.223
0.004;0.223
0.004;0.224
0.004;0.224
0.004;0.224
0.004;0.224
0.004;0.224
0.004;0.224
0.004;0.224
0.004;0.224
0.004;0.224
0.004;0.224
0.004;0.224
0.004;0.224
0.004;0.225
0.004;0.225
0.004;0.226
0.004;0.226
0.004;0.226
0.004;0.227
0.004;0.227
0.004;0.227
0.004;0.227
0.004;0.227
0.004;0.227
0.004;0.227
0.004;0.227
0.004;0.227
0.004;0.227
0.004;0.228
0.004;0.228
0.004;0.229
0.004;0.229
0.004;0.23
0.004;0.23
0.004;0.23
0.004;0.23
0.004;0.23
0.004;0.23
0.004;0.23
0.004;0.231
0.004;0.231
0.004;0.231
0.004;0.231
0.004;0.231
0.004;0.232
0.004;0.232
0.004;0.232
0.004;0.232
0.004;0.232
0.004;0.232
0.004;0.232
0.004;0.232
0.004;0.234
0.004;0.234
0.004;0.234
0.004;0.234
0.004;0.235
0.004;0.235
0.004;0.236
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.238
0.004;0.24
0.004;0.24
0.004;0.24
0.004;0.241
0.004;0.241
0.004;0.241
0.004;0.241
0.004;0.241
0.004;0.241
0.004;0.241
0.004;0.241
0.004;0.241
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.004;0.242
0.003;0.243
0.003;0.243
0.003;0.243
0.003;0.244
0.003;0.246
0.003;0.247
0.003;0.247
0.003;0.247
0.003;0.247
0.003;0.247
0.003;0.248
0.003;0.248
0.003;0.248
0.003;0.248
0.003;0.248
0.003;0.249
0.003;0.249
0.003;0.249
0.003;0.249
0.003;0.249
0.003;0.249
0.003;0.25
0.003;0.25
0.003;0.25
0.003;0.252
0.003;0.252
0.003;0.252
0.003;0.252
0.003;0.252
0.003;0.252
0.003;0.252
0.003;0.252
0.003;0.252
0.003;0.253
0.003;0.253
0.003;0.253
0.003;0.253
0.003;0.253
0.003;0.253
0.003;0.253
0.003;0.253
0.003;0.253
0.003;0.253
0.003;0.254
0.003;0.255
0.003;0.255
0.003;0.255
0.003;0.255
0.003;0.255
0.003;0.255
0.003;0.256
0.003;0.256
0.003;0.256
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.257
0.003;0.258
0.003;0.258
0.003;0.258
0.003;0.258
0.003;0.258
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.259
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.261
0.003;0.262
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.263
0.003;0.264
0.003;0.264
0.003;0.264
0.003;0.264
0.003;0.264
0.003;0.264
0.003;0.264
0.003;0.266
0.003;0.266
0.003;0.266
0.003;0.267
0.003;0.267
0.003;0.267
0.003;0.267
0.003;0.267
0.003;0.268
0.003;0.268
0.003;0.268
0.003;0.268
0.003;0.268
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.269
0.003;0.27
0.003;0.27
0.003;0.27
0.003;0.27
0.003;0.27
0.003;0.27
0.003;0.27
0.003;0.271
0.003;0.271
0.003;0.271
0.003;0.271
0.003;0.271
0.003;0.272
0.003;0.272
0.003;0.272
0.003;0.274
0.003;0.274
0.003;0.274
0.003;0.274
0.003;0.275
0.003;0.275
0.003;0.276
0.003;0.276
0.003;0.276
0.003;0.276
0.003;0.276
0.003;0.277
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.278
0.003;0.279
0.003;0.279
0.003;0.279
0.003;0.279
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.281
0.003;0.282
0.003;0.282
0.003;0.282
0.003;0.282
0.003;0.282
0.003;0.282
0.003;0.283
0.003;0.283
0.003;0.283
0.003;0.283
0.003;0.283
0.003;0.283
0.003;0.283
0.003;0.283
0.003;0.283
0.003;0.283
0.003;0.284
0.003;0.284
0.003;0.284
0.003;0.284
0.003;0.284
0.003;0.284
0.003;0.284
0.003;0.284
0.003;0.284
0.003;0.284
0.003;0.284
0.003;0.286
0.003;0.286
0.003;0.286
0.003;0.286
0.003;0.286
0.003;0.286
0.003;0.286
0.003;0.286
0.003;0.287
0.003;0.287
0.003;0.287
0.003;0.287
0.003;0.287
0.003;0.287
0.003;0.287
0.003;0.288
0.003;0.288
0.003;0.288
0.003;0.288
0.003;0.288
0.003;0.288
0.003;0.288
0.003;0.288
0.003;0.288
0.003;0.29
0.003;0.29
0.003;0.29
0.003;0.29
0.003;0.29
0.003;0.29
0.003;0.29
0.003;0.29
0.003;0.29
0.003;0.291
0.003;0.291
0.003;0.291
0.003;0.291
0.003;0.291
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.292
0.003;0.294
0.003;0.294
0.003;0.294
0.003;0.294
0.003;0.294
0.003;0.295
0.003;0.295
0.003;0.295
0.003;0.295
0.003;0.295
0.003;0.296
0.003;0.296
0.003;0.296
0.003;0.296
0.003;0.296
0.003;0.296
0.003;0.296
0.003;0.296
0.003;0.296
0.003;0.296
0.003;0.296
0.003;0.296
0.003;0.298
0.003;0.298
0.003;0.298
0.003;0.298
0.003;0.298
0.003;0.298
0.003;0.298
0.003;0.298
0.003;0.298
0.003;0.298
0.003;0.298
0.003;0.299
0.003;0.299
0.003;0.299
0.003;0.299
0.003;0.299
0.003;0.299
0.003;0.299
0.003;0.299
0.003;0.299
0.003;0.299
0.003;0.299
0.003;0.299
0.003;0.299
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.3
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.302
0.003;0.303
0.003;0.303
0.003;0.301
0.003;0.301
0.003;0.303
0.003;0.303
0.003;0.303
0.003;0.303
0.003;0.303
0.003;0.304
0.003;0.304
0.003;0.304
0.003;0.306
0.003;0.306
0.002;0.31
0.002;0.312
0.002;0.312
0.002;0.313
0.002;0.315
0.002;0.315
0.002;0.315
0.002;0.315
0.002;0.315
0.002;0.315
0.002;0.318
0.002;0.32
0.002;0.32
0.002;0.321
0.002;0.321
0.002;0.321
0.002;0.323
0.002;0.323
0.002;0.325
0.002;0.325
0.002;0.325
0.002;0.325
0.002;0.325
0.002;0.325
0.002;0.325
0.002;0.326
0.002;0.33
0.002;0.333
0.002;0.33
0.002;0.33
0.002;0.332
0.002;0.333
0.002;0.333
0.002;0.333
0.002;0.335
0.002;0.339
0.002;0.341
0.002;0.341
0.002;0.341
0.002;0.341
0.002;0.341
0.002;0.343
0.002;0.343
0.002;0.343
0.002;0.343
0.002;0.343
0.002;0.346
0.002;0.348
0.002;0.35
0.002;0.35
0.002;0.352
0.002;0.352
0.002;0.352
0.002;0.354
0.002;0.354
0.002;0.354
0.002;0.354
0.002;0.354
0.002;0.356
0.002;0.356
0.002;0.358
0.002;0.358
0.002;0.358
0.002;0.36
0.002;0.36
0.002;0.363
0.002;0.363
0.002;0.363
0.002;0.363
0.002;0.363
0.002;0.363
0.002;0.363
0.002;0.363
0.002;0.363
0.002;0.365
0.002;0.367
0.002;0.367
0.002;0.367
0.002;0.371
0.002;0.371
0.002;0.371
0.002;0.371
0.002;0.373
0.002;0.373
0.002;0.373
0.002;0.373
0.002;0.373
0.002;0.376
0.002;0.376
0.002;0.376
0.002;0.376
0.002;0.376
0.002;0.378
0.002;0.378
0.002;0.378
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.38
0.002;0.383
0.002;0.385
0.002;0.388
0.002;0.388
0.002;0.388
0.002;0.388
0.002;0.39
0.002;0.39
0.002;0.39
0.002;0.39
0.002;0.39
0.002;0.39
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.392
0.002;0.395
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.397
0.002;0.4
0.002;0.4
0.002;0.4
0.002;0.4
0.002;0.4
0.002;0.4
0.002;0.403
0.002;0.403
0.002;0.403
0.002;0.403
0.002;0.403
0.002;0.403
0.002;0.405
0.002;0.408
0.002;0.408
0.002;0.411
0.002;0.411
0.002;0.411
0.002;0.411
0.002;0.411
0.002;0.411
0.002;0.411
0.002;0.413
0.002;0.413
0.002;0.413
0.002;0.416
0.002;0.416
0.002;0.416
0.002;0.419
0.002;0.419
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.422
0.001;0.425
0.001;0.425
0.001;0.425
0.001;0.425
0.001;0.425
0.001;0.428
0.001;0.428
0.001;0.428
0.001;0.428
0.001;0.428
0.001;0.431
0.001;0.431
0.001;0.431
0.001;0.431
0.001;0.431
0.001;0.431
0.001;0.431
0.001;0.431
0.001;0.431
0.001;0.431
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.434
0.001;0.437
0.001;0.437
0.001;0.437
0.001;0.437
0.001;0.437
0.001;0.437
0.001;0.437
0.001;0.437
0.001;0.437
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.44
0.001;0.443
0.001;0.443
0.001;0.443
0.001;0.443
0.001;0.443
0.001;0.443
0.001;0.443
0.001;0.443
0.001;0.443
0.001;0.446
0.001;0.446
0.001;0.446
0.001;0.446
0.001;0.446
0.001;0.446
0.001;0.446
0.001;0.446
0.001;0.446
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.449
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.453
0.001;0.456
0.001;0.456
0.001;0.456
0.001;0.456
0.001;0.456
0.001;0.456
0.001;0.456
0.001;0.456
0.001;0.456
0.001;0.456
0.001;0.456
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.459
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.463
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.466
0.001;0.47
0.001;0.47
0.001;0.473
0.001;0.473
0.001;0.473
0.001;0.473
0.001;0.473
0.001;0.473
0.001;0.473
0.001;0.473
0.001;0.473
0.001;0.473
0.001;0.473
0.001;0.473
0.001;0.473
0.001;0.473
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.477
0.001;0.481
0.001;0.481
0.001;0.481
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
0.001;0.484
